!   nombres.la,,,,,
!,,,,,
!This file is part of COLLATINVS.,,,,,
!COLLATINVS is free software; you can redistribute it and/or modify,,,,,
!it under the terms of the GNV General Public License as published by,,,,,
!the Free Software Foundation; either version 2 of the License, or,,,,
!(at your option) any later version.,,,,,
!,,,,,
!COLLATINVS is distributed in the hope that it will be useful,,,,,
!but WITHOVT ANY WARRANTY; without even the implied warranty of,,,,,
!MERCHANTABILITY or FITNESS FOR A PARTICVLAR PVRPOSE.  See the,,,,,
!GNV General Public License for more details.,,,,,
!,,,,,
!You should have received a copy of the GNV General Public License,,,,,
electrum,ELECTRVM  ,6,,,
electus,ELECTVS 2,23,,,
electus3,ELECTVS 1,1,,,
elegans,ELEGANS  ,30,,,
!elegans,ELEGANS  -,3,,,
eleganter,ELEGANTER  ,9,,,
elegantia,ELEGANTIA  ,23,,,
!elegeia,ELEGEIA N,2,,,
!elegeia,ELEGIA N,1,,,
elegi,ELEGI  ,19,,,
elegidarion,ELEGIDARION  ,1,,,
elegidion,ELEGIDION  ,1,,,
elego,ELEGO 1,1,,,
!elego,ELIGO 3,7,,,
elementarius,ELEMENTARIVS  ,1,,,
elementum,ELEMENTVM  ,21,,,
elenchus,ELENCHVS  ,1,,,
elephans,ELEPHAS  ,6,,,
elephantus,ELEPHANTVS  ,80,,,
elephas,ELEPHAS  ,1,,,
eleuo,ELEVO 1,12,,,
elicio,ELICIO  ,50,,,
elido,ELIDO  ,42,,,
eligo,ELIGO 3,228,,,
!eligo,ELIGO 3-,1,,,
elimino,ELIMINO  ,1,,,
elinguis,ELINGVIS  ,5,,,
elinguo,ELINGVO  ,1,,,
eliquo,ELIQVO  ,1,,,
elisio,ELISIO  ,1,,,
elixus,ELIXVS  ,5,,,
elleborum,HELLEBORVM  ,4,,,
elleborus,HELLEBORVS  ,6,,,
eloco,ELOQVOR  ,1,,,
elocutio,ELOCVTIO  -,1,,,
elogium,ELOGIVM  ,6,,,
elops,HELOPS  ,1,,,
eloquens,ELOQVENS  ,19,,,
eloquenter,ELOQVENTER  ,3,,,
eloquentia,ELOQVENTIA  ,192,,,
eloquium,ELOQVIVM  ,11,,,
eloquor,ELOQVOR  ,70,,,
eluacrus,-ELVACRVM  ,2,,,
eluceo,ELVCEO  ,18,,,
eluctor,ELVCTOR  ,5,,,
elucubro,ELVCVBRO  ,1,,,
eludo,ELVDO  ,59,,,
!eludo,ELVDO  -,1,,,
elumbis,ELVMBIS  ,1,,,
eluo,ELVO  ,23,,,
elutus,ELVTVS  ,1,,,
eluuies,ELVVIES  ,7,,,
eluuio,ELVVIO  ,1,,,
em,EM  ,10,,,
em,HEM  ,36,,,
emaceratus,EMACERATVS  ,1,,,
emacitas,EMACITAS  ,1,,,
emancipatio,EMANCIPATIO  ,1,,,
emancipo,EMANCIPO  ,8,,,
emancupo,EMANCIPO  ,2,,,
emano,EMANO  ,5,,,
emarcesco,EMARCESCO  ,1,,,
emax,EMAX  ,3,,,
embasicoetas,EMBASICOETAS  ,4,,,
emblema2,EMBLEMA  ,6,,,
!emblema2,EMBLEMA  -,1,,,
embolium,EMBOLIVM  ,1,,,
embolum,EMBOLVM  ,1,,,
emendabilis,EMENDABILIS  ,1,,,
emendate,EMENDATE  ,1,,,
emendatio,EMENDATIO  ,8,,,
emendator,EMENDATOR  ,6,,,
emendatus,EMENDATVS  ,13,,,
emendo,EMENDO  ,64,,,
ementior,EMENTIOR  ,11,,,
!ementior,EMENTIOR  -,3,,,
emercor,EMERCOR  ,4,,,
emereo,EMEREO  ,12,,,
emergo,EMERGO  ,48,,,
emeritus,EMERITVS  ,6,,,
emetior,EMETIOR  ,32,,,
!emetior,EMETIOR  -,2,,,
emeto,EMETO 2,1,,,
emico,EMICO  ,26,,,
emigro,EMIGRO  ,4,,,
eminens,EMINENS  ,30,,,
!eminens,EMINENS  -,1,,,
emineo,EMINEO  ,89,,,
eminor,EMINOR  ,1,,,
eminus,EMINVS  ,51,,,
emiror,EMIROR  ,1,,,
emissarium,EMISSARIVS  ,3,,,
emissarius,-EMISSARIVS  ,1,,,
emissicius,EMISSICIVS  ,1,,,
emissus2,EMISSVS  ,1,,,
emitto,EMITTO  ,171,,,
emo,EMO  ,458,,,
emoderandus,-EMODEROR  ,1,,,
emolior,EMOLIOR  ,1,,,
emollio,EMOLLIO  ,7,,,
emolo,EMOLO  ,1,,,
emolumentum,EMOLVMENTVM  ,24,,,
emorior,EMORIOR  ,23,,,
emoueo,EMOVEO  ,7,,,
emplastrum,EMPLASTRVM  ,1,,,
emporium,EMPORIVM  ,1,,,
emptio,EMPTIO  ,30,,,
emptito,EMPTITO  ,3,,,
emptor,EMPTOR  ,56,,,
emulgeo,EMVLGEO  ,2,,,
emundo,EMVNDO  ,1,,,
emungo,EMVNGO  ,6,,,
emunio,EMVNIO 2,4,,,
en,-EN  ,140,,,
enarrabilis,ENARRABILIS  ,3,,,
enarratio,ENARRATIO  ,1,,,
enarro,ENARRO  ,4,,,
enascor,ENASCOR  ,7,,,
enato,ENATO  ,4,,,
enauigo,ENAVIGO  ,2,,,
encytus,ENCHYTVM  ,1,,,
endo,-IN  ,2,,,
endoploro,IMPLORO  ,1,,,
endromis,ENDROMIS  ,1,,,
eneco,ENECO  ,4,,,
eneruatus,ENERVATVS  ,4,,,
eneruis,ENERVIS  ,10,,,
eneruo,ENERVO  ,12,,,
enico,ENECO  ,8,,,
!enim,-ENIM 1,29,,,
enim,ENIM 2,4847,,,
enimuero,ENIMVERO  ,22,,,
eniteo,ENITEO  ,19,,,
!eniteo,ENITOR 2,10,,,
enitesco,ENITESCO  ,5,,,
enitor,ENITOR 2,26,,,
enixe,ENIXE  ,4,,,
enixus,ENIXVS 2,2,,,
eno,ENO  ,4,,,
enodis,ENODIS  ,3,,,
enodo,ENODO  ,1,,,
enormis,ENORMIS  ,6,,,
enormitas,ENORMITAS  ,1,,,
enotesco,ENOTESCO  ,2,,,
enoto,ENOTO  ,2,,,
ensifer,ENSIFER  ,1,,,
ensiger,ENSIGER  ,1,,,
ensis,ENSIS  ,164,,,
entheus,ENTHEVS  ,4,,,
enthymema,ENTHYMEMA  ,1,,,
enucleo,ENVCLEO  ,1,,,
enumeratio,ENVMERATIO  ,2,,,
enumero,ENVMERO 1,34,,,
enuntiatiuus,ENVNTIATIVVS  ,2,,,
enuntio,ENVNTIO  ,18,,,
eo,EO 1,1446,,,
!eo,EO 1-,44,,,
!eo,IVVO  ,2,,,
eo2,EO 3,580,,,
epastus,EPASTVS  ,1,,,
ephebus,EPHEBVS  ,13,,,
ephemerida,EPHEMERIDAE  ,1,,,
!ephemerida,EPHEMERIS  ,2,,,
ephemeris,EPHEMERIS  ,2,,,
ephippiatus,EPHIPPIATVS  ,1,,,
ephippium,EPHIPPIVM  ,2,,,
ephorus,EPHORVS  ,1,,,
epidipnis,EPIDIPNIS  ,1,,,
epidromus,EPIDROMVS  ,1,,,
epigramma,EPIGRAMMA  ,11,,,
epilogus,EPILOGVS  ,1,,,
epimenia,-EPIMENIVS  ,1,,,
epiraedium,EPIRHEDIVM  ,1,,,
epistates,EPISTATES  ,1,,,
epistola,EPISTOLA  ,2,,,
epistolium,EPISTOLIVM  ,1,,,
!epistula,EPISTOLA N,1,,,
epistula,EPISTOLA  ,315,,,
epityrum,EPITYRVM  ,1,,,
epoto,EPOTO  ,5,,,
epularis,EPVLARIS  ,1,,,
epulatio,EPVLATIO  ,1,,,
epulo,EPVLO  ,1,,,
epulo,EPVLO 1,1,,,
epulor,EPVLOR  ,28,,,
epulum,EPVLVM  ,21,,,
equa,EQVA  ,26,,,
eques,EQVES  ,1157,,,
equester,EQVESTER  ,145,,,
equestria,EQVESTRIA  ,6,,,
equestris,EQVESTER  ,7,,,
equidem,EQVIDEM  ,272,,,
equile,EQVILE  ,1,,,
equinus,EQVINVS  ,10,,,
equitabilis,EQVITABILIS  ,1,,,
equitatus,EQVITATVS 1,330,,,
equito,EQVITO  ,14,,,
equus,EQVVS  ,773,,,
!equus,EQVVS  -,31,,,
eradico,ERADICO  ,1,,,
erado,ERADO  ,10,,,
eranus,ERANVS  ,1,,,
erectus,ERECTVS  ,52,,,
erepo,EREPO  ,9,,,
ereptio,EREPTIO  ,1,,,
ereptor,EREPTOR  ,6,,,
erga,ERGA  ,146,,,
ergastulum,ERGASTVLVM  ,13,,,
ergo,ERGO 2,1449,,,
erice,ERICES N,2,,,
ericius,ERICIVS  ,2,,,
erifuga,HERIFVGA  ,1,,,
erigo,ERIGO  ,136,,,
erilis,HERILIS  ,20,,,
eripio,ERIPIO  ,517,,,
erneum,ERNEVM  ,1,,,
erodo,ERODO  ,1,,,
erogatio,EROGATIO  ,4,,,
erogito,EROGITO  ,1,,,
erogo,EROGO  ,15,,,
errabundus,ERRABVNDVS  ,8,,,
erraticus,ERRATICVS  ,4,,,
erratum,ERRATVM  ,8,,,
erro,ERRO 2,390,,,
!erro,ERRO 2-,8,,,
erro2,ERRO 1,5,,,
!error,ERROR N,2,,,
error,ERROR  ,238,,,
erubesco,ERVBESCO  ,77,,,
eruca,ERVCA  ,3,,,
eructo,ERVCTO  ,6,,,
erudio,ERVDIO  ,32,,,
erudite,ERVDITE  ,2,,,
eruditio,ERVDITIO  ,15,,,
eruditor,ERVDITI  ,1,,,
eruditulus,ERVDITVLVS  ,1,,,
eruditus,ERVDITVS  ,53,,,
eruilia,ERVILIA  ,1,,,
erumpo,ERVMPO  ,120,,,
!erumpo,ERVMPO  -,1,,,
erunco,ERVNCO  ,1,,,
eruo,ERVO  ,69,,,
eruptio,ERVPTIO  ,63,,,
erus,HERVS  ,128,,,
eruum,ERVVM  ,7,,,
erythinus,ERYTHINVS  ,1,,,
esca,ESCA  ,22,,,
escarius,ESCARIVS  ,1,,,
escendo,ESCENDO  ,32,,,
escensio,ESCENSIO  ,1,,,
escensus2,ESCENSVS  ,1,,,
esculentus,ESCVLENTVS  ,1,,,
esseda,ESSEDA  ,1,,,
essedaria,-ESSEDARIVS 2,1,,,
essedarius,ESSEDARIVS 1,6,,,
essedum,ESSEDVM  ,13,,,
essentia,ESSENTIA  ,1,,,
essito,ESITO  ,2,,,
essurio,ESVRIO 2,9,,,
esurio,ESVRIO 2,39,,,
esuritio,ESVRITIO  ,3,,,
et2,ET 1,1388,,,
et,ET 2,42725,,,
etenim,ETENIM  ,337,,,
etesius,ETESIVS  ,3,,,
etiamnum,ETIAMNVNC  ,6,,,
etiamnunc,ETIAMNVNC  ,63,,,
etiamsi,ETIAMSI  ,51,,,
etiamtum,ETIAMTVNC  ,1,,,
etiamtunc,ETIAMTVNC  ,1,,,
!etsi,ETSI 1,20,,,
etsi,ETSI 2,170,,,
eu2,EV  ,2,,,
euado,EVADO 2,127,,,
euagatio,EVAGATIO  ,1,,,
eualesco,EVALESCO  ,8,,,
euanesco,EVANESCO  ,15,,,
euanidus,EVANIDVS  ,3,,,
euans2,-EVANS  ,1,,,
euectio,EVECTIO  ,1,,,
eueho,EVEHO  ,29,,,
euello,EVELLO  ,28,,,
euenio,EVENIO  ,228,,,
euentum,EVENTVM  ,9,,,
euentura,EVENTVRA  ,3,,,
euentus,EVENTVS  ,119,,,
euerbero,EVERBERO 2,5,,,
euerriculum,EVERRICVLVM  ,1,,,
euerro,EVERRO  ,2,,,
euersio,EVERSIO  ,12,,,
euersor,EVERSOR  ,7,,,
euerto,EVERTO  ,173,,,
eugae,EVGE  ,10,,,
euge,EVGE  ,4,,,
eugeneus,EVGENEVS  ,1,,,
eugepae,EVGEPAE  ,3,,,
euhans,-EVANS  ,2,,,
euidens,EVIDENS  ,3,,,
euigilo,EVIGILO  ,3,,,
euilesco,EVILESCO  ,1,,,
euincio,EVINCIO  ,12,,,
euinco,EVINCO  ,33,,,
euiro,EVIRO  ,1,,,
euiscero,EVISCERO  ,2,,,
eunuchus,EVNVCHVS  ,6,,,
euocati,EVOCATI  ,7,,,
euocatio,EVOCATIO  ,1,,,
euocator,EVOCATOR  ,1,,,
euocatus,EVOCATVS  ,2,,,
euoco,EVOCO  ,120,,,
euolo,EVOLO 2,24,,,
euolsus,-EVELLO  ,5,,,
euoluo,EVOLVO  ,31,,,
euomo,EVOMO  ,9,,,
eurous,EVROVS  ,1,,,
!eurus,EVRVS N,41,,,
eurus,EVRVS  ,10,,,
euulgo,EVVLGO 1,4,,,
ex,EX  ,6933,,,
exacerbo,EXACERBO  ,3,,,
exactio,EXACTIO  ,8,,,
exactor,EXACTOR  ,13,,,
exactus,EXACTVS 2,16,,,
exacuo,EXACVO  ,5,,,
exaduersum,EXADVERSVM 1,1,,,
exaduorsum,EXADVERSVM 1,1,,,
exaedifico,EXAEDIFICO  ,5,,,
exaequo,EXAEQVO  ,33,,,
exaestuo,EXAESTVO  ,19,,,
exaggeratus,EXAGGERATVS  ,1,,,
exaggero,EXAGGERO 1,7,,,
exagito,EXAGITO  ,48,,,
exambulo,EXAMBVLO  ,1,,,
examen,EXAMEN  ,28,,,
examino,EXAMINO  ,12,,,
examussim,EXAMVSSIM  ,1,,,
exanimalis,EXANIMALIS  ,1,,,
exanimatio,EXANIMATIO  ,1,,,
exanimis,EXANIMIS  ,30,,,
exanimo,EXANIMO  ,43,,,
exanimus,EXANIMVS  ,22,,,
exardesco,EXARDESCO  ,43,,,
!exaresco,EXAREO  ,1,,,
exaresco,EXARESCO  ,4,,,
exarmo,EXARMO  ,9,,,
exaro,EXARO  ,10,,,
exasceatus,EXASCIATVS  ,1,,,
exaspero,EXASPERO  ,13,,,
exauctoro,EXAVCTORO  ,5,,,
exaudio,EXAVDIO  ,75,,,
exaugeo,EXAVGEO  ,1,,,
exauguro,EXAVGVRO  ,2,,,
exauspico,EXAVSPICO  ,1,,,
excaeco,EXCAECO  ,6,,,
excandesco,EXCANDESCO  ,21,,,
excanto,EXCANTO  ,3,,,
excarnifico,EXCARNIFICO  ,3,,,
excatarisso,EXCATARISSO  ,1,,,
excauo,EXCAVO 1,3,,,
excedo,EXCEDO 1,184,,,
!excedo,EXCEDO 1-,1,,,
excellens,EXCELLENS  ,47,,,
!excellens,EXCELLENS  -,2,,,
!excellens,EXCELLENTIS  ,2,,,
excellenter,EXCELLENTER  ,2,,,
excellentia,EXCELLENTIA  ,6,,,
excello,EXCELLO  ,34,,,
excelse,EXCELSE  ,1,,,
excelsitas,EXCELSITAS  ,1,,,
excelsum,EXCELSVM  ,8,,,
excelsus,EXCELSVS  ,90,,,
exceptio,EXCEPTIO  ,24,,,
exceptiuncula,EXCEPTIVNCVLA  ,1,,,
excepto,EXCEPTO  ,5,,,
excerno,EXCERNO  ,1,,,
excerpo,EXCERPO  ,22,,,
excessus,EXCESSVS  ,6,,,
excetra,EXCETRA  ,1,,,
excidio,EXCIDIO  ,1,,,
excidium,EXCIDIVM 1,41,,,
excido,EXCIDO 1,117,,,
excido2,EXCIDO 2,42,,,
excindo,EXSCINDO  ,27,,,
excio,EXCIO  ,56,,,
excipio,EXCIPIO  ,494,,,
excisio,EXCISIO  ,2,,,
excitatus,EXCITATVS  ,1,,,
excito,EXCITO 1,286,,,
exclamatio,EXCLAMATIO  ,7,,,
exclamo,EXCLAMO  ,75,,,
excludo,EXCLVDO  ,125,,,
excogito,EXCOGITO  ,75,,,
excolo,EXCOLO 2,21,,,
excoquo,EXCOQVO  ,12,,,
excors,EXCORS  ,7,,,
excrementum,EXCREMENTVM  ,2,,,
excresco,EXCRESCO  ,4,,,
excrucio,EXCRVCIO  ,27,,,
excubiae,EXCVBIAE  ,29,,,
excubitor,EXCVBITOR  ,2,,,
excubitus,EXCVBITVS  ,1,,,
excubo,EXCVBO  ,31,,,
excudo,EXCVDO  ,7,,,
exculco,EXCVLCO  ,2,,,
excuratus,EXCVRATVS  ,1,,,
excurro,EXCVRRO  ,27,,,
excursio,EXCVRSIO  ,10,,,
excursor,EXCVRSOR  ,1,,,
excursus,EXCVRSVS  ,10,,,
excusate,EXCVSATE  ,3,,,
excusatio,EXCVSATIO  ,81,,,
excusatus,EXCVSATVS  ,6,,,
excuso,EXCVSO  ,69,,,
excusse,EXCVSSE  ,1,,,
excussus,EXCVSSVS  ,4,,,
excutio,EXCVTIO  ,240,,,
exdorsuo,EXDORSVO  ,1,,,
exedo,EXEDO 2,38,,,
exedra,EXEDRA  ,1,,,
exemplar,EXEMPLAR  ,61,,,
exemplare,EXEMPLAR  ,1,,,
exemplares,EXEMPLARES  ,1,,,
exemplum,EXEMPLVM  ,588,,,
exentero,EXENTERO  ,4,,,
exeo,EXEO 1,398,,,
!exeo,EXEO 1-,14,,,
exerceo,EXERCEO  ,335,,,
!exerceo,EXERCEO  -,1,,,
exercitate,EXERCITATE  ,1,,,
exercitatio,EXERCITATIO  ,81,,,
exercitatus,EXERCITATVS  ,26,,,
exercitio,EXERCITIO  ,1,,,
exercitium,EXERCITIVM  ,3,,,
exercito,EXERCITO  ,14,,,
exercitus,EXERCITVS 1,1393,,,
!exercitus,EXERCITVS 1-,3,,,
exercitus2,EXERCITVS 2,16,,,
exero,EXSERO 2,24,,,
exesor,EXESOR  ,2,,,
exfodio,EFFODIO  ,1,,,
exhalo,EXHALO  ,17,,,
exhaurio,EXHAVRIO  ,92,,,
exheredo,EXHEREDO  ,17,,,
exheres,EXHERES  ,1,,,
exhibeo,EXHIBEO  ,65,,,
exhilaro,EXHILARO  ,2,,,
exhorresco,EXHORRESCO  ,4,,,
exhortatio,EXHORTATIO  ,19,,,
exhortor,EXHORTOR  ,21,,,
!exhortor,EXHORTOR  -,1,,,
exigo,EXIGO  ,449,,,
exigue,EXIGVE  ,3,,,
exiguitas,EXIGVITAS  ,6,,,
exiguum,EXIGVVM 1,22,,,
exiguus,EXIGVVS  ,212,,,
!exiguus,EXIGVVS  -,2,,,
exilio,EXSILIO  ,20,,,
!exilio,EXSVLTO  ,4,,,
exilis,EXILIS  ,21,,,
exilitas,EXILITAS  ,2,,,
exiliter,EXILITER  ,1,,,
exilium,EXSILIVM  ,165,,,
exim,EXINDE  ,29,,,
eximie,EXIMIE  ,3,,,
eximius,EXIMIVS  ,109,,,
eximo,EXIMO  ,141,,,
exin,EXINDE  ,13,,,
exinanio,EXINANIO  ,12,,,
exinde,EXINDE  ,3,,,
exintero,EXENTERO  ,4,,,
existimatio,EXISTIMATIO  ,129,,,
existimator,EXISTIMATOR  ,1,,,
existimo,EXISTIMO  ,727,,,
existumatio,EXISTIMATIO  ,1,,,
existumo,EXISTIMO  ,45,,,
exitiabilis,EXITIABILIS  ,8,,,
exitialis,EXITIALIS  ,7,,,
exitiosus,EXITIOSVS  ,24,,,
exitium,EXITIVM  ,221,,,
exitus,EXITVS  ,257,,,
exiuro,EXIVRO  ,1,,,
exlecebra,ELECEBRA  ,1,,,
exlex,EXLEX  ,2,,,
exodium,EXODIVM  ,2,,,
exolesco,EXOLESCO  ,25,,,
exoletus,EXOLETVS  ,1,,,
exonero,EXONERO  ,28,,,
exopinisso,EXOPINISSSO  ,1,,,
exoptatus,EXOPTATVS  ,7,,,
exopto,EXOPTO  ,24,,,
exorabilis,EXORABILIS  ,8,,,
exordior,EXORDIOR  ,7,,,
exordium,EXORDIVM  ,17,,,
exorior,EXORIOR  ,51,,,
exorno,EXORNO  ,46,,,
exoro,EXORO  ,65,,,
exorsa,EXORSA  ,3,,,
exorsus2,EXORSVS  ,1,,,
exortus,EXORTVS  ,3,,,
exos,EXOS  ,1,,,
exosculor,EXOSCVLOR  ,5,,,
!exosculor,EXOSCVLOR  -,1,,,
exosso,EXOSSO  ,4,,,
exostra,EXOSTRA  ,1,,,
exosus,EXOSVS  ,9,,,
!exosus,EXOSVS  -,1,,,
exoticum,EXOTICVM  ,1,,,
expallesco,EXPALLESCO  ,6,,,
expalliatus,EXPALLIATVS  ,1,,,
expando,EXPANDO 2,7,,,
expatro,EXPATRO  ,1,,,
expauesco,EXPAVESCO  ,28,,,
expectatus,EXSPECTATVS  ,1,,,
expecto2,EXSPECTO  ,181,,,
expedio,EXPEDIO  ,220,,,
!expedio,EXPEDITO  ,1,,,
expedite,EXPEDITE  ,9,,,
expeditio,EXPEDITIO  ,41,,,
expeditus,EXPEDITVS  ,132,,,
expeditus3,EXPEDITVM  ,3,,,
expello,EXPELLO  ,191,,,
expendo,EXPENDO  ,44,,,
expensum,EXPENSVM  ,18,,,
expergefacio,EXPERGEFACIO  ,2,,,
expergefio,EXPERGEFACIO  ,3,,,
expergiscor,EXPERGISCOR  ,15,,,
expergo,EXPERGO  ,1,,,
experiens,EXPERIENS  ,4,,,
experientia,EXPERIENTIA  ,15,,,
experimentum,EXPERIMENTVM  ,44,,,
experior,EXPERIOR  ,272,,,
!experior,EXPERIOR  -,15,,,
experiscor,EXPERISCOR  ,1,,,
expers,EXPERS  ,84,,,
!expers,EXPERS  -,1,,,
expertus,EXPERTVS  ,4,,,
expetesso,EXPETESSO  ,2,,,
expetibilis,EXPETIBILIS  ,1,,,
expeto,EXPETO  ,172,,,
expiatio,EXPIATIO  ,2,,,
expilatio,EXPILATIO  ,4,,,
expilo,EXPILO 2,17,,,
expinso,EXPINSO  ,1,,,
expio,EXPIO  ,38,,,
explanabilis,EXPLANABILIS  ,1,,,
explanatio,EXPLANATIO  ,2,,,
explanatus,EXPLANATVS  ,2,,,
explano,EXPLANO  ,5,,,
explaudo,EXPLAVDO  ,1,,,
explementum,EXPLEMENTVM  ,1,,,
expleo,EXPLEO  ,128,,,
expletus,EXPLETVS  ,2,,,
explicabilis,EXPLICABILIS  ,1,,,
explicatio,EXPLICATIO  ,3,,,
explicitus,EXPLICITVS  ,1,,,
!explico,EXPLICEO  ,1,,,
explico,EXPLICO  ,159,,,
explodo,EXPLODO  ,4,,,
exploratio,EXPLORATIO  ,2,,,
explorator,EXPLORATOR  ,46,,,
exploratus,EXPLORATVS  ,15,,,
exploro,EXPLORO  ,86,,,
expolio,EXPOLIO 2,6,,,
expolitus,EXPOLITVS  ,1,,,
expono,EXPONO  ,198,,,
exporrigo,EXPORRIGO 2,5,,,
exportatio,EXPORTATIO  ,2,,,
exporto,EXPORTO  ,23,,,
exposco,EXPOSCO  ,32,,,
expositicius,EXPOSITICIVS  ,1,,,
expositus,EXPOSITVS  ,5,,,
expostulatio,EXPOSTVLATIO  ,3,,,
expostulo,EXPOSTVLO  ,18,,,
expostus,-EXPONO  ,1,,,
expresse,EXPRESSE  ,1,,,
expressus,EXPRESSVS 2,12,,,
exprimo,EXPRIMO  ,171,,,
exprobratio,EXPROBRATIO  ,6,,,
exprobrator,EXPROBRATOR  ,1,,,
exprobratrix,EXPROBRATRIX  ,1,,,
exprobro,EXPROBRO  ,59,,,
expromo,EXPROMO  ,29,,,
expudoratus,EXPVDORATVS  ,1,,,
expugnabilis,EXPVGNABILIS  ,2,,,
expugnatio,EXPVGNATIO  ,13,,,
expugnator,EXPVGNATOR  ,2,,,
expugno,EXPVGNO  ,89,,,
expulsio,EXPVLSIO  ,2,,,
expulsor,EXPVLSOR  ,2,,,
expungo,EXPVNGO  ,4,,,
expurgo,EXPVRGO  ,4,,,
expurigatio,EXPVRGATIO  ,1,,,
exputesco,EXPVTRESCO  ,1,,,
exquaero,EXQVIRO  ,2,,,
exquiro,EXQVIRO  ,73,,,
exquisite,EXQVISITE  ,1,,,
exquisitus,EXQVISITVS  ,11,,,
exsanguis,EXSANGVIS  ,40,,,
exsanio,EXSANIO  ,2,,,
exsatio,EXSATIO 2,5,,,
exsaturabilis,EXSATVRABILIS  ,1,,,
exsaturo,EXSATVRO  ,2,,,
exscreo,EXCREO  ,1,,,
exscreo,EXSCREO  ,2,,,
exscribo,EXSCRIBO  ,5,,,
exsculpo,EXSCVLPO  ,1,,,
exseco,EXSECO  ,18,,,
exsecrabilis,EXSECRABILIS  ,6,,,
exsecrandus,EXSECRANDVS  ,2,,,
exsecratio,EXSECRATIO  ,11,,,
exsecratus2,EXSECRATVS  ,2,,,
exsectio,EXSECTIO  ,2,,,
exsecutio,EXSECVTIO  ,5,,,
exsequor,EXSEQVOR  ,83,,,
!exsequor,EXSEQVOR  -,6,,,
!exsercio,-EXSERTVS  ,1,,,
!exsercio,EXSERO 2,4,,,
exserto,EXSERTO  ,2,,,
exsibilo,EXSIBILO  ,2,,,
exsicco,EXSICCO  ,5,,,
exsilio,EXSILIO  ,14,,,
exsilium,EXSILIVM  ,65,,,
exsisto,EXSISTO  ,177,,,
!exsisto,EXSTO  ,12,,,
exsoluo,EXSOLVO  ,80,,,
exsolutio,EXSOLVTIO  ,1,,,
exsomnis,EXSOMNIS  ,2,,,
exsono,EXSONO 1,4,,,
exsorbeo,EXSORBEO  ,10,,,
exsors,EXSORS  ,7,,,
exspargo,EXSPARGO 2,1,,,
exspectatio,EXSPECTATIO  ,80,,,
!exspecto,-EXSPECTATVM  ,1,,,
!exspecto,-EXSPECTATVS  ,5,,,
exspecto,EXSPECTO  ,403,,,
!exspecto,EXSPECTO  -,1,,,
exspiro,EXSPIRO  ,35,,,
!exspiro,EXSPIRO  -,1,,,
exspretus,EXPRETVS  ,1,,,
exspuo,EXSPVO  ,11,,,
exsterno,EXSTERNO  ,1,,,
exstimulator,EXSTIMVLATOR  ,2,,,
exstimulo,EXSTIMVLO  ,11,,,
exstinctor,EXSTINCTOR  ,7,,,
exstinguo,EXSTINGVO  ,90,,,
exstirpo,EXSTIRPO  ,5,,,
exsto,EXSTO  ,47,,,
!exsto,EXSTO  -,1,,,
exstructio,EXSTRVCTIO  ,2,,,
exstruo,EXSTRVO  ,57,,,
exsuctus,EXSVCTVS  ,1,,,
exsudo,EXSVDO  ,2,,,
exsugeo,EXSVGEO  ,1,,,
exsugo,EXSVGO  ,2,,,
exsul,EXSVL  ,137,,,
exsulo,EXSVLO  ,18,,,
exsultanter,EXSVLTANTER  ,1,,,
exsultatio,EXSVLTATIO  ,8,,,
exsultim,EXSVLTIM  ,1,,,
exsulto,EXSVLTO  ,66,,,
!exsulto,EXSVLTO  -,2,,,
exsuperabilis,EXSVPERABILIS  ,1,,,
exsupero,EXSVPERO  ,20,,,
exsurdo,EXSVRDO  ,2,,,
exsurgo,EXSVRGO  ,43,,,
exsuscito,EXSVSCITO 1,4,,,
exta,EXTA  ,58,,,
extemplo,EXTEMPLO  ,69,,,
extemporalis,EXTEMPORALIS  ,3,,,
extempulo,EXTEMPLO  ,2,,,
extendo,EXTENDO  ,109,,,
extento,EXTENTO  ,2,,,
extentus,EXTENTVS 2,5,,,
extenuo,EXTENVO  ,21,,,
extergeo,EXTERGEO  ,6,,,
extermino,EXTERMINO  ,17,,,
externatus,-EXSTERNO  ,2,,,
!externus,-EXTERNI  ,15,,,
!externus,-EXTERNVM  ,23,,,
externus,EXTERNVS  ,175,,,
!externus,EXTERNVS  -,1,,,
extero,EXTERO  ,5,,,
exterreo,EXTERREO  ,55,,,
exterritus,EXTERRITVS  ,21,,,
extersus2,EXTERSVS  ,1,,,
extexo,EXTEXO  ,1,,,
extimesco,EXTIMESCO  ,49,,,
extimus,EXTER  ,2,,,
extinguo,EXSTINGVO  ,110,,,
exto,EXSTO  ,53,,,
extollo,EXTOLLO  ,120,,,
extorqueo,EXTORQVEO  ,65,,,
extorris,EXTORRIS  ,9,,,
extra,EXTRA 2,264,,,
extraho,EXTRAHO  ,65,,,
extraneus,EXTRANEVS  ,7,,,
extraordinarius,EXTRAORDINARIVS  ,21,,,
extrarius,EXTRARIVS  ,1,,,
extremitas,EXTREMITAS  ,2,,,
!extremum,EXTREMA  ,15,,,
extremum,EXTREMVM  ,105,,,
extremus,EXTER  ,394,,,
extrico,EXTRICO  ,3,,,
extrinsecus,EXTRINSECVS  ,41,,,
extrudo,EXTRVDO  ,16,,,
extruo,EXSTRVO  ,35,,,
extundo,EXTVNDO  ,7,,,
exturbo,EXTVRBO 2,32,,,
